id,BEFORE_OCCUPATION_42,before_emp_contract,retirement_age
21094,"csp_6_4","emp-1-6",57
21102,"csp_6_7","emp-1-6",65
21103,"csp_6_2","emp-1-6",56
21106,"csp_5_2","emp-1-6",65
21111,"csp_5_2","emp-1-6",60
21113,"csp_6_9","emp-1-6",55
21117,"csp_4_5","emp-1-6",60
21121,"csp_6_7","emp-1-6",60
21124,"csp_5_4","emp-1-6",60
21127,"csp_4_2","emp-1-6",60
21130,"csp_5_2","emp-1-6",60
21143,"csp_2_1","emp-2-1",55
21159,"csp_5_4","emp-1-6",65
21164,"csp_6_7","emp-1-6",61
21165,"csp_4_3","emp-1-6",60
21169,"csp_5_5","emp-1-6",60
21174,"csp_4_5","emp-1-6",60
21179,"csp_1_3","emp-2-2",57
21180,"csp_5_2","emp-1-6",60
21186,"csp_4_8","emp-1-6",65
21214,"csp_5_2","emp-1-6",60
21229,"csp_2_2","emp-2-1",65
21230,"csp_5_2","emp-1-6",65
21255,"csp_4_7","emp-1-6",60
21266,"csp_5_5","emp-1-6",60
21268,"csp_4_2","emp-1-6",60
21272,"csp_1_3","emp-2-2",55
21273,"csp_6_7","emp-1-6",65
21274,"csp_4_3","emp-1-3",60
21278,"csp_5_3","emp-1-6",60
21279,"csp_5_4","emp-1-6",60
21287,"csp_5_6","emp-1-6",58
21288,"csp_4_6","emp-1-6",60
21289,"csp_4_6","emp-1-6",60
21294,"csp_5_6","emp-1-6",64
21299,"csp_6_4","emp-1-6",57
21307,"csp_6_2","emp-1-6",60
21319,"csp_5_6","emp-1-6",60
21333,"csp_1_1","emp-2-1",60
21348,"csp_1_1","emp-2-1",60
21357,"csp_5_5","emp-1-6",60
21361,"csp_4_8","emp-1-6",65
21366,"csp_1_1","emp-2-2",65
21368,"csp_5_4","emp-1-6",60
21369,"csp_4_6","emp-2-1",54
21379,"csp_5_6","emp-1-5",65
21385,"csp_3_5","emp-1-6",54
21395,"csp_3_8","emp-1-6",60
21397,"csp_6_4","emp-1-6",57
21398,"csp_6_7","emp-1-6",56
21408,"csp_5_4","emp-1-6",63
21411,"csp_4_6","emp-1-6",60
21412,"csp_6_2","emp-1-6",64
21421,"csp_5_6","emp-1-6",60
21424,"csp_4_3","emp-1-6",60
21429,"csp_2_2","emp-2-1",55
21447,"csp_6_8","emp-1-6",65
21451,"csp_3_8","emp-1-6",58
21453,"csp_1_1","emp-2-1",60
21470,"csp_5_6","emp-1-6",65
21488,"csp_5_6","emp-1-6",65
21489,"csp_1_1","emp-2-1",65
21490,"csp_4_3","emp-2-1",64
21494,"csp_6_7","emp-1-6",58
21504,"csp_5_5","emp-1-5",60
21510,"csp_6_8","emp-1-6",59
21512,"csp_6_2","emp-1-6",60
21522,"csp_6_2","emp-1-6",60
21523,"csp_4_7","emp-1-6",65
21524,"csp_6_3","emp-1-6",55
21530,"csp_5_4","emp-1-6",64
21531,"csp_2_2","emp-2-1",60
21534,"csp_2_1","emp-2-1",65
21535,"csp_4_6","emp-1-6",55
21592,"csp_5_4","emp-1-2",65
21596,"csp_6_8","emp-1-6",55
21616,"csp_4_2","emp-1-6",60
21623,"csp_5_2","emp-1-6",60
21630,"csp_6_2","emp-1-6",65
21640,"csp_4_6","emp-1-6",60
21644,"csp_1_1","emp-2-1",62
21656,"csp_6_5","emp-1-6",59
21657,"csp_5_2","emp-1-6",60
21658,"csp_2_1","emp-2-2",59
21675,"csp_1_1","emp-2-1",65
21677,"csp_4_5","emp-1-6",56
21701,"csp_4_6","emp-1-6",56
21703,"csp_4_6","emp-1-6",60
21704,"csp_5_2","emp-1-6",61
21713,"csp_5_4","emp-1-6",60
21718,"csp_3_8","emp-1-6",64
21728,"csp_5_2","emp-1-6",60
21737,"csp_3_7","emp-1-6",56
21738,"csp_5_2","emp-1-6",55
21743,"csp_5_6","emp-1-6",56
21754,"csp_3_7","emp-1-6",60
21760,"csp_5_2","emp-1-5",60
21763,"csp_5_6","emp-1-6",65
21777,"csp_5_2","emp-1-6",65
21785,"csp_3_4","emp-1-6",62
21788,"csp_2_3","emp-2-2",57
21791,"csp_1_1","emp-2-1",62
21797,"csp_3_7","emp-1-6",55
21804,"csp_6_2","emp-1-6",58
21810,"csp_5_6","emp-1-5",65
21816,"csp_4_6","emp-1-6",60
21819,"csp_4_5","emp-1-6",60
21831,"csp_2_1","emp-2-1",59
21833,"csp_5_6","emp-1-6",60
21847,"csp_3_7","emp-1-6",60
21849,"csp_2_1","emp-2-2",58
21855,"csp_2_3","emp-2-2",60
21863,"csp_4_2","emp-2-1",60
21866,"csp_2_2","emp-2-1",64
21876,"csp_5_5","emp-1-6",60
21877,"csp_5_2","emp-1-6",53
21886,"csp_6_7","emp-1-6",60
21892,"csp_2_2","emp-2-1",60
21898,"csp_6_4","emp-1-6",59
21901,"csp_4_6","emp-1-6",60
21904,"csp_6_5","emp-1-6",60
21907,"csp_6_7","emp-1-2",60
21909,"csp_5_4","emp-1-6",60
21916,"csp_2_2","emp-2-2",60
21925,"csp_5_4","emp-1-6",63
21960,"csp_5_2","emp-1-6",60
21964,"csp_5_2","emp-1-6",65
21965,"csp_6_3","emp-1-6",60
21975,"csp_5_2","emp-1-6",60
21977,"csp_6_2","emp-1-6",60
21993,"csp_4_7","emp-1-6",62
22019,"csp_6_7","emp-1-6",61
22020,"csp_5_5","emp-1-6",60
22025,"csp_3_3","emp-1-6",60
22029,"csp_5_4","emp-1-6",56
22033,"csp_5_2","emp-1-6",57
22038,"csp_6_5","emp-1-6",60
22051,"csp_5_4","emp-1-6",60
22054,"csp_6_7","emp-1-6",60
22061,"csp_6_7","emp-1-6",60
22079,"csp_6_7","emp-1-6",60
22083,"csp_5_4","emp-1-6",60
22086,"csp_6_5","emp-1-6",54
22088,"csp_5_2","emp-1-6",60
22102,"csp_6_8","emp-1-6",64
22105,"csp_2_1","emp-2-2",65
22112,"csp_5_6","emp-1-6",62
22115,"csp_4_6","emp-1-6",60
22132,"csp_5_2","emp-1-6",60
22134,"csp_5_2","emp-1-6",60
22140,"csp_5_2","emp-1-5",60
22155,"csp_6_5","emp-1-6",65
22156,"csp_5_2","emp-1-3",65
22165,"csp_3_4","emp-1-6",61
22168,"csp_5_6","emp-1-6",60
22179,"csp_5_3","emp-1-6",60
22186,"csp_4_7","emp-1-6",56
22189,"csp_5_4","emp-1-6",57
22194,"csp_2_1","emp-2-1",60
22198,"csp_4_3","emp-1-6",60
22202,"csp_2_3","emp-2-2",60
22212,"csp_3_7","emp-1-5",65
22223,"csp_6_3","emp-1-5",60
22224,"csp_4_7","emp-1-6",65
22234,"csp_5_4","emp-1-6",56
22238,"csp_6_7","emp-1-6",60
22239,"csp_5_6","emp-1-6",60
22245,"csp_5_2","emp-1-6",63
22251,"csp_4_6","emp-1-6",60
22255,"csp_4_6","emp-1-6",59
22279,"csp_6_8","emp-1-6",55
22299,"csp_5_2","emp-1-6",60
22312,"csp_5_5","emp-1-6",60
22318,"csp_5_2","emp-1-6",61
22328,"csp_5_6","emp-1-6",60
22330,"csp_3_7","emp-1-6",60
22337,"csp_5_2","emp-1-6",60
22349,"csp_4_3","emp-2-1",60
22364,"csp_4_5","emp-1-6",57
22368,"csp_5_2","emp-1-5",60
22376,"csp_5_6","emp-1-6",65
22380,"csp_6_7","emp-1-6",62
22381,"csp_3_8","emp-1-6",65
22407,"csp_5_6","emp-1-6",64
22408,"csp_5_6","emp-1-6",62
22413,"csp_4_6","emp-1-6",60
22416,"csp_4_2","emp-1-6",62
22419,"csp_6_3","emp-1-6",60
22433,"csp_3_1","emp-2-1",60
22465,"csp_2_1","emp-2-2",62
22468,"csp_5_4","emp-1-6",62
22486,"csp_5_2","emp-1-6",60
22489,"csp_5_3","emp-1-6",59
22493,"csp_4_7","emp-1-6",62
22495,"csp_6_2","emp-1-6",64
22498,"csp_2_2","emp-2-1",54
22499,"csp_3_7","emp-1-6",63
22506,"csp_3_5","emp-1-5",60
22511,"csp_4_2","emp-2-1",64
22515,"csp_2_1","emp-2-2",65
22521,"csp_4_2","emp-1-6",65
22522,"csp_6_4","emp-1-6",61
22543,"csp_5_4","emp-1-6",60
22555,"csp_3_8","emp-1-6",60
22556,"csp_3_8","emp-1-6",60
22589,"csp_4_3","emp-1-6",56
22593,"csp_6_7","emp-1-6",58
22594,"csp_4_2","emp-1-6",60
22605,"csp_4_6","emp-1-6",61
22615,"csp_2_1","emp-2-1",59
22621,"csp_4_6","emp-1-6",65
22625,"csp_1_1","emp-2-1",64
22626,"csp_6_8","emp-1-6",60
22639,"csp_6_8","emp-1-6",58
22640,"csp_3_7","emp-1-6",60
22647,"csp_1_3","emp-2-2",60
22651,"csp_5_2","emp-1-6",60
22660,"csp_5_4","emp-1-6",60
22664,"csp_5_2","emp-1-6",60
22668,"csp_6_8","emp-1-6",65
22670,"csp_6_2","emp-1-6",60
22677,"csp_4_7","emp-1-6",60
22684,"csp_2_2","emp-2-1",60
22689,"csp_6_4","emp-1-6",60
22696,"csp_6_2","emp-1-6",63
22699,"csp_6_7","emp-1-6",60
22707,"csp_5_2","emp-1-6",60
22710,"csp_2_3","emp-2-2",60
22711,"csp_5_5","emp-1-6",65
22730,"csp_4_8","emp-1-6",56
22734,"csp_4_5","emp-1-6",65
22749,"csp_5_6","emp-1-5",60
22764,"csp_6_2","emp-1-6",60
22774,"csp_5_6","emp-1-6",65
22793,"csp_6_7","emp-1-6",63
22815,"csp_5_6","emp-1-6",60
22820,"csp_4_2","emp-1-6",62
22832,"csp_4_7","emp-1-6",55
22836,"csp_5_4","emp-1-6",56
22844,"csp_3_7","emp-1-6",60
22851,"csp_5_6","emp-1-6",61
22852,"csp_5_2","emp-1-6",57
22853,"csp_2_2","emp-2-2",60
22868,"csp_4_2","emp-2-1",65
22872,"csp_4_5","emp-1-5",62
22874,"csp_5_5","emp-1-6",60
22875,"csp_2_1","emp-2-1",55
22883,"csp_5_5","emp-1-6",61
22893,"csp_6_5","emp-1-6",62
22903,"csp_3_4","emp-1-6",60
22905,"csp_6_7","emp-1-6",56
22914,"csp_6_5","emp-1-6",65
22916,"csp_6_3","emp-1-6",59
22917,"csp_5_2","emp-1-5",64
22934,"csp_5_4","emp-1-6",65
22936,"csp_5_2","emp-1-6",60
22940,"csp_6_4","emp-1-6",58
22942,"csp_5_6","emp-1-5",60
22945,"csp_5_3","emp-1-6",65
22954,"csp_4_7","emp-1-6",57
22959,"csp_3_7","emp-1-6",60
22965,"csp_2_2","emp-2-1",56
22974,"csp_6_2","emp-1-6",60
22989,"csp_5_6","emp-1-6",65
22990,"csp_5_6","emp-1-5",55
22992,"csp_6_3","emp-1-6",63
22995,"csp_1_1","emp-2-1",53
22997,"csp_5_6","emp-1-6",65
23000,"csp_5_2","emp-1-6",65
23025,"csp_2_2","emp-2-1",62
23027,"csp_2_1","emp-2-1",56
23031,"csp_5_6","emp-1-6",60
23040,"csp_6_2","emp-1-6",60
23052,"csp_5_2","emp-1-5",60
23061,"csp_5_6","emp-1-6",60
23071,"csp_5_2","emp-1-6",60
23078,"csp_1_1","emp-2-1",58
23093,"csp_6_2","emp-1-6",54
23099,"csp_4_6","emp-1-6",54
23111,"csp_2_2","emp-2-2",62
23112,"csp_6_8","emp-1-6",60
23120,"csp_6_4","emp-1-6",55
23124,"csp_6_2","emp-1-6",63
23141,"csp_5_5","emp-1-6",63
23165,"csp_4_8","emp-1-6",63
23181,"csp_5_2","emp-1-6",60
23182,"csp_4_7","emp-1-6",56
23186,"csp_6_8","emp-1-6",63
23192,"csp_4_6","emp-1-6",54
23193,"csp_5_2","emp-1-6",55
23200,"csp_4_3","emp-1-6",60
23201,"csp_6_7","emp-1-6",55
23205,"csp_6_2","emp-1-6",60
23220,"csp_6_5","emp-1-6",59
23223,"csp_1_1","emp-2-1",65
23225,"csp_6_8","emp-1-6",60
23239,"csp_5_5","emp-1-6",65
23241,"csp_3_8","emp-1-6",60
23244,"csp_5_6","emp-1-6",58
23246,"csp_5_2","emp-1-6",61
23270,"csp_6_7","emp-1-6",60
23299,"csp_3_7","emp-1-6",60
23313,"csp_5_2","emp-1-6",60
23323,"csp_4_2","emp-1-6",60
23329,"csp_6_2","emp-1-6",60
23336,"csp_5_2","emp-1-6",61
23337,"csp_5_4","emp-1-6",60
23342,"csp_2_1","emp-2-2",60
23345,"csp_5_2","emp-1-6",60
23350,"csp_5_2","emp-1-6",56
23352,"csp_6_4","emp-1-5",60
23370,"csp_4_2","emp-1-5",60
23380,"csp_4_5","emp-1-6",60
23406,"csp_5_6","emp-1-6",65
23407,"csp_6_7","emp-1-6",60
23414,"csp_5_4","emp-1-2",60
23422,"csp_1_1","emp-2-1",60
23432,"csp_6_3","emp-1-6",60
23433,"csp_4_2","emp-2-1",60
23434,"csp_2_3","emp-2-2",57
23456,"csp_5_4","emp-1-6",62
23465,"csp_5_4","emp-1-6",65
23471,"csp_1_1","emp-2-1",60
23475,"csp_2_2","emp-2-1",60
23489,"csp_4_8","emp-1-6",61
23495,"csp_3_7","emp-1-6",60
23501,"csp_5_2","emp-1-6",60
23512,"csp_5_6","emp-1-6",60
23544,"csp_6_4","emp-1-6",61
23545,"csp_3_4","emp-1-6",60
23554,"csp_5_6","emp-1-6",60
23561,"csp_4_3","emp-1-6",60
23575,"csp_6_7","emp-1-6",60
23579,"csp_5_2","emp-1-2",61
23581,"csp_3_8","emp-1-6",60
23608,"csp_5_5","emp-1-6",64
23621,"csp_5_4","emp-1-6",64
23652,"csp_3_4","emp-1-6",61
23656,"csp_5_3","emp-1-6",55
23661,"csp_5_4","emp-1-6",59
23672,"csp_6_7","emp-1-2",60
23688,"csp_4_6","emp-1-6",59
23696,"csp_3_1","emp-2-2",57
23699,"csp_3_7","emp-1-6",59
23705,"csp_1_1","emp-2-2",60
23716,"csp_5_2","emp-1-6",60
23720,"csp_4_6","emp-1-2",63
23737,"csp_6_9","emp-1-6",64
23741,"csp_3_8","emp-1-6",60
23743,"csp_4_6","emp-1-6",60
23747,"csp_4_5","emp-1-6",62
23752,"csp_6_5","emp-1-6",62
23772,"csp_4_7","emp-1-6",65
23782,"csp_5_4","emp-1-6",61
23792,"csp_4_2","emp-1-6",57
23793,"csp_4_6","emp-1-6",65
23798,"csp_5_6","emp-1-6",60
23800,"csp_6_2","emp-1-6",60
23807,"csp_5_2","emp-1-6",60
23809,"csp_3_4","emp-1-6",60
23813,"csp_3_4","emp-1-6",61
23840,"csp_4_7","emp-1-6",60
23848,"csp_4_8","emp-1-6",60
23861,"csp_6_8","emp-1-6",61
23877,"csp_2_2","emp-2-2",60
23889,"csp_5_2","emp-1-6",60
23905,"csp_4_2","emp-1-6",60
23906,"csp_6_3","emp-1-6",60
23922,"csp_4_2","emp-1-6",60
23924,"csp_5_2","emp-1-6",65
23935,"csp_3_7","emp-1-6",60
23950,"csp_6_7","emp-1-6",65
23959,"csp_6_7","emp-1-6",58
23969,"csp_4_3","emp-1-6",52
23976,"csp_3_8","emp-1-6",62
23982,"csp_4_2","emp-1-6",56
23983,"csp_3_4","emp-1-6",60
23990,"csp_2_1","emp-2-2",62
23991,"csp_5_4","emp-1-6",55
23999,"csp_4_4","emp-1-3",65
24011,"csp_5_2","emp-1-6",65
24013,"csp_4_3","emp-1-6",65
24025,"csp_5_2","emp-1-6",62
24027,"csp_6_3","emp-1-6",60
24056,"csp_4_6","emp-1-6",60
24063,"csp_3_7","emp-1-6",60
24066,"csp_4_5","emp-1-6",62
24072,"csp_6_2","emp-1-6",53
24090,"csp_5_2","emp-1-6",64
24098,"csp_5_2","emp-1-6",60
24102,"csp_4_5","emp-1-6",52
24129,"csp_6_5","emp-1-6",62
24141,"csp_4_5","emp-1-6",63
24145,"csp_6_4","emp-1-6",60
24164,"csp_5_4","emp-1-6",65
24192,"csp_5_6","emp-1-6",60
24202,"csp_5_4","emp-1-6",57
24213,"csp_2_1","emp-2-2",58
24219,"csp_3_4","emp-1-6",60
24230,"csp_3_3","emp-1-6",60
24238,"csp_5_2","emp-1-5",60
24240,"csp_5_4","emp-1-6",57
24255,"csp_4_5","emp-1-6",55
24264,"csp_5_2","emp-1-6",65
24267,"csp_2_2","emp-2-1",63
24275,"csp_5_2","emp-1-6",60
24277,"csp_6_8","emp-1-6",60
24282,"csp_4_3","emp-1-6",60
24285,"csp_2_2","emp-2-1",55
24286,"csp_3_4","emp-1-6",60
24289,"csp_4_3","emp-1-6",60
24310,"csp_5_6","emp-1-6",64
24319,"csp_6_3","emp-1-6",61
24322,"csp_4_3","emp-2-2",65
24329,"csp_6_3","emp-1-6",57
24339,"csp_2_1","emp-2-1",60
24355,"csp_5_5","emp-1-2",65
24358,"csp_4_2","emp-1-6",60
24360,"csp_3_1","emp-2-2",60
24361,"csp_4_5","emp-1-6",60
24367,"csp_5_2","emp-1-5",64
24389,"csp_5_2","emp-1-6",60
24391,"csp_2_1","emp-2-3",60
24392,"csp_5_3","emp-1-6",65
24418,"csp_5_2","emp-1-6",60
24434,"csp_5_2","emp-1-6",60
24444,"csp_5_6","emp-1-5",60
24450,"csp_5_6","emp-1-6",60
24454,"csp_5_2","emp-1-5",60
24458,"csp_2_2","emp-2-1",62
24475,"csp_3_7","emp-1-6",61
24488,"csp_3_4","emp-1-6",60
24490,"csp_5_4","emp-1-6",60
24507,"csp_4_6","emp-1-6",55
24519,"csp_5_5","emp-1-6",55
24526,"csp_5_2","emp-1-6",65
24541,"csp_2_1","emp-2-2",61
24559,"csp_5_2","emp-1-6",58
24563,"csp_3_3","emp-1-6",60
24580,"csp_4_5","emp-1-6",63
24581,"csp_5_5","emp-1-6",58
24599,"csp_4_6","emp-1-6",60
24601,"csp_5_6","emp-1-6",60
24609,"csp_5_6","emp-1-6",65
24614,"csp_2_1","emp-2-2",60
24628,"csp_4_3","emp-1-6",60
24632,"csp_3_3","emp-1-6",61
24634,"csp_4_7","emp-1-6",60
24637,"csp_3_1","emp-2-2",60
24643,"csp_4_8","emp-1-6",58
24645,"csp_3_1","emp-2-2",60
24661,"csp_5_4","emp-1-6",60
24671,"csp_2_1","emp-2-1",60
24698,"csp_6_7","emp-1-6",60
24706,"csp_4_3","emp-1-6",60
24707,"csp_2_1","emp-2-1",60
24716,"csp_3_4","emp-1-6",63
24730,"csp_4_3","emp-1-6",60
24745,"csp_4_6","emp-1-6",64
24746,"csp_2_1","emp-2-1",65
24756,"csp_5_2","emp-1-6",60
24770,"csp_6_2","emp-1-5",60
24773,"csp_1_1","emp-2-1",57
24805,"csp_4_3","emp-1-6",60
24806,"csp_4_6","emp-1-6",64
24819,"csp_3_4","emp-1-6",60
24822,"csp_5_2","emp-1-5",60
24827,"csp_3_1","emp-2-1",60
24829,"csp_5_5","emp-1-6",60
24835,"csp_4_7","emp-1-6",65
24845,"csp_5_4","emp-1-6",52
24853,"csp_3_8","emp-1-6",62
24865,"csp_5_6","emp-1-6",64
24871,"csp_6_4","emp-1-6",65
24898,"csp_5_2","emp-1-6",57
24909,"csp_5_6","emp-1-6",65
24913,"csp_6_2","emp-1-6",60
24927,"csp_5_6","emp-1-6",60
24928,"csp_6_7","emp-1-6",56
24936,"csp_1_3","emp-2-2",60
24940,"csp_4_2","emp-1-6",65
24943,"csp_5_5","emp-1-6",55
24944,"csp_3_7","emp-1-6",60
24953,"csp_5_4","emp-1-6",60
24970,"csp_4_6","emp-1-6",54
24981,"csp_5_5","emp-1-6",60
24990,"csp_6_4","emp-1-5",62
25014,"csp_5_4","emp-1-5",56
25034,"csp_5_2","emp-1-6",61
25037,"csp_5_2","emp-1-6",63
25041,"csp_4_7","emp-1-6",60
25046,"csp_6_5","emp-1-6",60
25050,"csp_2_1","emp-2-1",58
25051,"csp_2_1","emp-2-1",60
25053,"csp_6_3","emp-1-6",51
25055,"csp_3_7","emp-1-6",60
25058,"csp_2_2","emp-2-1",62
25060,"csp_6_2","emp-1-6",54
25073,"csp_3_3","emp-1-6",53
25074,"csp_5_6","emp-1-6",60
25079,"csp_5_4","emp-1-6",60
25082,"csp_5_2","emp-1-6",62
25114,"csp_6_3","emp-1-6",58
25120,"csp_3_8","emp-1-6",60
25144,"csp_3_3","emp-1-6",60
25151,"csp_4_2","emp-1-6",65
25157,"csp_6_8","emp-1-6",60
25162,"csp_6_8","emp-1-6",60
25167,"csp_4_7","emp-1-6",61
25202,"csp_3_1","emp-2-1",60
25206,"csp_1_3","emp-2-2",60
25208,"csp_5_2","emp-1-6",60
25229,"csp_3_1","emp-2-1",65
25239,"csp_4_5","emp-1-6",60
25254,"csp_5_4","emp-1-6",65
25257,"csp_1_1","emp-2-1",59
25258,"csp_5_5","emp-1-6",56
25264,"csp_5_2","emp-1-6",58
25277,"csp_4_3","emp-1-6",58
25288,"csp_5_5","emp-1-5",61
25300,"csp_4_8","emp-1-6",60
25305,"csp_6_7","emp-1-6",60
25312,"csp_6_2","emp-1-6",60
25320,"csp_3_4","emp-1-6",60
25322,"csp_5_2","emp-1-6",60
25334,"csp_5_6","emp-1-6",65
25337,"csp_1_1","emp-2-1",58
25352,"csp_6_7","emp-1-6",52
25358,"csp_5_4","emp-1-6",62
25374,"csp_3_4","emp-1-6",62
25399,"csp_4_7","emp-1-6",58
25403,"csp_5_6","emp-1-6",61
25407,"csp_6_7","emp-1-6",57
25416,"csp_5_4","emp-1-6",57
25421,"csp_3_8","emp-1-6",56
25424,"csp_6_8","emp-1-6",53
25430,"csp_4_3","emp-1-6",63
25439,"csp_6_9","emp-1-6",60
25446,"csp_5_4","emp-1-6",65
25449,"csp_4_4","emp-1-6",63
25455,"csp_6_7","emp-1-6",55
25478,"csp_6_7","emp-1-6",60
25487,"csp_5_3","emp-1-6",65
25496,"csp_6_7","emp-1-6",60
25502,"csp_5_6","emp-1-6",60
25510,"csp_6_5","emp-1-6",60
25516,"csp_1_1","emp-2-1",60
25521,"csp_4_3","emp-2-1",60
25527,"csp_4_6","emp-1-6",60
25530,"csp_2_2","emp-2-1",60
25536,"csp_5_2","emp-1-6",60
25542,"csp_4_3","emp-1-6",60
25564,"csp_1_1","emp-2-1",60
25573,"csp_5_2","emp-1-6",60
25589,"csp_2_1","emp-2-1",56
25590,"csp_5_4","emp-1-6",60
25595,"csp_2_1","emp-2-1",60
25611,"csp_4_2","emp-2-1",63
25616,"csp_5_2","emp-1-6",65
25619,"csp_4_6","emp-1-6",65
25623,"csp_5_6","emp-1-6",60
25628,"csp_5_4","emp-1-6",63
25634,"csp_5_2","emp-1-6",61
25643,"csp_5_2","emp-1-6",60
25644,"csp_5_5","emp-1-6",60
25652,"csp_1_1","emp-2-1",60
25655,"csp_1_3","emp-2-2",60
25684,"csp_4_2","emp-1-6",60
25689,"csp_5_4","emp-1-6",60
25699,"csp_4_8","emp-1-6",63
25709,"csp_5_2","emp-1-6",59
25713,"csp_3_3","emp-1-6",60
25724,"csp_4_2","emp-1-6",60
25725,"csp_4_6","emp-1-6",60
25734,"csp_4_8","emp-1-6",60
25736,"csp_6_4","emp-1-6",65
25748,"csp_4_5","emp-1-6",59
25751,"csp_6_2","emp-1-6",65
25756,"csp_3_5","emp-2-1",55
25757,"csp_6_3","emp-1-6",56
25763,"csp_4_6","emp-1-6",60
25764,"csp_1_3","emp-2-2",65
25765,"csp_6_9","emp-1-6",60
25769,"csp_4_6","emp-1-6",54
25772,"csp_5_6","emp-1-6",60
25784,"csp_5_2","emp-1-6",62
25786,"csp_6_4","emp-1-6",59
25803,"csp_6_7","emp-1-2",65
25818,"csp_5_5","emp-1-6",60
25826,"csp_2_2","emp-2-1",62
25836,"csp_3_8","emp-1-6",64
25851,"csp_5_5","emp-1-6",55
25865,"csp_4_5","emp-1-5",62
25870,"csp_4_6","emp-1-6",60
25881,"csp_4_3","emp-1-5",61
25891,"csp_5_3","emp-1-6",60
25899,"csp_6_2","emp-1-6",65
25913,"csp_6_8","emp-1-6",60
25942,"csp_5_2","emp-1-6",62
25964,"csp_3_8","emp-1-6",60
25972,"csp_2_2","emp-2-1",65
25978,"csp_2_2","emp-2-1",60
26004,"csp_6_3","emp-1-6",60
26018,"csp_6_3","emp-1-6",60
26025,"csp_3_4","emp-1-6",56
26045,"csp_6_8","emp-1-6",65
26049,"csp_6_7","emp-1-2",60
26072,"csp_5_2","emp-1-6",57
26077,"csp_3_3","emp-1-6",59
26080,"csp_4_3","emp-1-6",59
26087,"csp_5_6","emp-1-6",60
26089,"csp_5_2","emp-1-6",60
26125,"csp_1_1","emp-2-1",54
26135,"csp_5_6","emp-1-6",60
26140,"csp_6_3","emp-1-6",60
26152,"csp_2_1","emp-2-1",61
26153,"csp_3_7","emp-1-6",63
26154,"csp_3_3","emp-1-6",60
26200,"csp_5_2","emp-1-6",64
26216,"csp_5_4","emp-1-5",56
26220,"csp_4_5","emp-1-6",60
26221,"csp_5_6","emp-1-6",64
26242,"csp_5_2","emp-1-6",60
26250,"csp_5_2","emp-1-6",60
26252,"csp_3_5","emp-2-1",60
26253,"csp_6_7","emp-1-6",65
26261,"csp_5_2","emp-1-3",60
26266,"csp_5_6","emp-1-6",60
26269,"csp_6_3","emp-1-6",58
26292,"csp_5_6","emp-1-6",65
26302,"csp_4_6","emp-1-6",58
26306,"csp_5_5","emp-1-6",64
26327,"csp_5_4","emp-1-6",60
26333,"csp_4_5","emp-1-6",60
26338,"csp_3_1","emp-2-1",64
26347,"csp_4_5","emp-1-2",62
26349,"csp_4_6","emp-1-6",65
26354,"csp_5_2","emp-1-6",64
26358,"csp_6_3","emp-1-6",60
26364,"csp_4_6","emp-1-6",60
26370,"csp_5_6","emp-1-6",60
26371,"csp_5_4","emp-1-6",59
26395,"csp_3_3","emp-1-6",60
26396,"csp_4_6","emp-1-6",63
26399,"csp_4_5","emp-1-6",65
26421,"csp_3_3","emp-1-6",60
26423,"csp_4_7","emp-1-6",63
26434,"csp_4_6","emp-1-6",49
26443,"csp_4_8","emp-1-6",64
26457,"csp_3_7","emp-1-6",60
26463,"csp_5_2","emp-1-5",60
26468,"csp_5_2","emp-1-6",60
26471,"csp_5_3","emp-1-6",65
26475,"csp_5_6","emp-1-6",65
26477,"csp_4_6","emp-1-6",58
26510,"csp_3_7","emp-1-6",55
26513,"csp_5_2","emp-1-6",58
26517,"csp_3_1","emp-2-2",55
26529,"csp_5_3","emp-1-6",60
26531,"csp_3_3","emp-1-6",65
26545,"csp_5_5","emp-1-5",58
26552,"csp_6_3","emp-1-3",65
26560,"csp_4_6","emp-1-6",60
26563,"csp_6_3","emp-1-6",60
26568,"csp_6_8","emp-1-6",59
26577,"csp_4_3","emp-1-6",55
26586,"csp_5_2","emp-1-6",60
26587,"csp_6_7","emp-1-6",63
26603,"csp_3_1","emp-2-1",55
26607,"csp_6_8","emp-1-6",60
26609,"csp_6_7","emp-1-6",56
26617,"csp_5_6","emp-1-6",65
26618,"csp_6_3","emp-1-6",56
26633,"csp_5_2","emp-1-6",60
26642,"csp_5_2","emp-1-5",60
26653,"csp_6_5","emp-1-6",57
26676,"csp_6_7","emp-1-6",58
26684,"csp_6_3","emp-1-6",55
26685,"csp_5_2","emp-1-6",65
26686,"csp_4_7","emp-1-6",58
26703,"csp_4_7","emp-1-6",60
26711,"csp_6_4","emp-1-6",60
26748,"csp_6_3","emp-1-6",60
26753,"csp_4_8","emp-1-6",60
26755,"csp_4_7","emp-1-6",60
26757,"csp_2_2","emp-2-1",60
26771,"csp_4_2","emp-1-6",65
26772,"csp_6_3","emp-1-6",65
26778,"csp_2_2","emp-2-1",60
26786,"csp_3_7","emp-1-6",60
26792,"csp_6_4","emp-1-6",60
26795,"csp_5_2","emp-1-5",60
26800,"csp_6_2","emp-1-6",56
26828,"csp_5_2","emp-1-2",60
26834,"csp_6_7","emp-1-6",65
26849,"csp_4_3","emp-1-6",61
26851,"csp_4_6","emp-1-6",58
26866,"csp_1_1","emp-2-1",60
