id,Job_desc,ECO_SECT,WORK_CONDITION,type_of_contract,Labor_force_status,job_dep,Working_hours,earnings,employer_type,EMPLOYEE_COUNT
18475,"388a","MA","C","CDI","O","69",1700,20814,"ct_9","tr_6"
18477,"525d","QA","C","AUT","O","26",1822,20604,"ct_3","tr_6"
18480,"386d","EZ","C","CDI","O","26",1820,45182,"ct_9","tr_5"
18481,"526c","QB","C","CDD","O","26",815,9554,"ct_9","tr_1"
18490,"479b","KZ","C","APP","A","26",877,8917,"ct_9","tr_3"
18491,"423a","PZ","C","CDI","O","84",1626,13710,"ct_9","tr_1"
18496,"376g","LZ","C","CDI","O","27",1743,51469,"ct_5","tr_4"
18498,"684a","HZ","C","CDI","O","27",157,1053,NA,NA
18504,"563c","TZ","P","AUT","O","27",175,3260,NA,NA
18513,"462a","GZ","C","CDI","O","27",371,5381,"ct_9","tr_1"
18519,"526a","QB","P","CDI","O","76",1015,13116,"ct_8","tr_3"
18525,"388c","KZ","C","CDI","O","75",1820,65430,"ct_1","tr_6"
18527,"525d","QA","C","CDI","O","27",1820,37274,"ct_9","tr_5"
18537,"525d","QA","C","CDD","O","14",1198,12761,"ct_3","tr_6"
18538,"461d","MA","C","CDI","O","14",1905,20606,"ct_9","tr_2"
18539,"434c","SZ","C","CDI","O","27",1820,24467,"ct_8","tr_3"
18543,"563a","QB","N","CDI","O","27",798,2915,"ct_7","tr_0"
18562,"472b","MA","C","CDI","O","27",1594,25302,"ct_9","tr_1"
18573,"526d","QB","C","CDI","O","27",1820,20763,"ct_8","tr_3"
18609,"676c","NZ","C","CDI","O","27",1988,18090,"ct_9","tr_2"
18612,"462e","GZ","C","CDI","O","27",1333,20240,"ct_9","tr_2"
18625,"475b","CF","C","CDI","O","27",1781,20250,"ct_9","tr_6"
18626,"682a","GZ","C","CDI","O","14",1666,20750,"ct_9","tr_1"
18627,"525d","QA","C","CDI","O","27",1834,19183,"ct_9","tr_4"
18628,"523c","EZ","C","AUT","O","76",1848,27272,"ct_2","tr_5"
18641,"641a","HZ","C","CDI","O","27",2200,26211,"ct_9","tr_5"
18649,"625c","CG","C","CDI","O","27",1115,13864,"ct_9","tr_5"
18653,"543h","GZ","C","CDI","O","27",1351,10209,"ct_9","tr_5"
18657,"387d","CJ","C","CDI","O","27",1771,27702,"ct_9","tr_3"
18665,"685a","CG","C","CDI","O","27",1520,14788,"ct_9","tr_0"
18671,"434b","OZ","C","AUT","O","95",1820,33736,"ct_1","tr_6"
18674,"633d","FZ","C","CDI","O","76",1936,32056,"ct_9","tr_3"
18677,"554a","GZ","P","CDI","O","27",1248,10257,"ct_9","tr_1"
18688,"684a","NZ","N","TTP","O","27",372,4213,"ct_9","tr_1"
18690,"525d","QA","C","CDI","O","95",1820,19556,"ct_3","tr_6"
18692,"526b","MC","C","CDI","O","27",1800,25788,"ct_6","tr_1"
18699,"652a","GZ","C","CDI","O","27",1559,13570,"ct_9","tr_3"
18702,"628d","CJ","C","CDI","O","27",1710,15850,"ct_9","tr_6"
18717,"461f","OZ","C","CDI","O","27",1820,33191,"ct_1","tr_3"
18718,"461e","MA","C","CDI","O","27",1751,25198,"ct_9","tr_1"
18720,"563c","TZ","N","CDI","O","27",1994,21124,"ct_7","tr_1"
18724,"374c","GZ","C","CDI","O","95",1820,38997,"ct_9","tr_5"
18730,"461f","HZ","C","CDI","O","27",1820,18994,"ct_9","tr_3"
18731,"433d","GZ","C","APP","A","27",911,4812,"ct_9","tr_2"
18738,"524a","QB","C","CDI","O","27",2280,45803,"ct_2","tr_6"
18747,"526a","QA","C","AUT","O","78",1867,24219,"ct_3","tr_6"
18752,"641a","HZ","C","CDI","O","27",1100,12159,"ct_9","tr_2"
18756,"542a","MA","C","CDI","O","60",2076,32968,"ct_9","tr_1"
18766,"674d","NZ","C","CDD","O","27",970,10812,"ct_9","tr_4"
18767,"673c","CK","C","CDI","O","27",154,1100,"ct_9","tr_4"
18774,"624b","CJ","P","CDI","O","27",654,6825,"ct_9","tr_5"
18777,"422e","PZ","P","CDI","O","60",440,9154,"ct_8","tr_1"
18793,"521a","HZ","C","CDI","O","27",1681,16646,"ct_9","tr_4"
18799,"474b","MA","C","CDI","O","76",1267,17641,"ct_9","tr_3"
18814,"684a","SZ","C","CDI","O","27",1595,16180,"ct_9","tr_5"
18816,"373b","CM","C","CDI","O","76",1766,19231,"ct_9","tr_5"
18827,"525b","OZ","P","CDI","O","49",218,2978,"ct_2","tr_5"
18832,"563a","QB","N","CDI","O","27",204,751,"ct_7","tr_1"
18837,"684a","EZ","C","CDI","O","27",1820,28730,"ct_9","tr_3"
18841,"622a","CJ","C","CDI","O","27",1611,16748,"ct_9","tr_3"
18846,"462b","GZ","C","CDI","O","28",1907,26903,"ct_9","tr_3"
18852,"423a","SZ","N","CDI","O","27",1152,32235,"ct_8","tr_4"
18862,"451a","HZ","C","CDI","O","28",1800,23845,"ct_9","tr_3"
18863,"374d","CE","C","CDI","O","27",1779,42990,"ct_9","tr_4"
18869,"525d","QB","P","CDD","O","27",348,3918,"ct_9","tr_0"
18871,"552a","GZ","P","CDI","O","27",1645,17389,"ct_9","tr_3"
18873,"628d","CJ","C","CDI","O","27",1245,13182,"ct_9","tr_6"
18890,"461d","KZ","C","CDI","O","27",1972,28775,"ct_9","tr_1"
18905,"684a","NZ","C","CDI","O","76",195,1820,NA,"tr_1"
18908,"468a","IZ","C","CDI","O","78",178,4132,"ct_9","tr_1"
18910,"624f","CH","C","CDI","O","27",1952,22868,"ct_9","tr_1"
18912,"674a","NZ","C","TTP","O","27",992,10279,"ct_9","tr_1"
18916,"563c","TZ","C","TOA","O","75",163,1772,NA,NA
18917,"472c","FZ","C","CDI","O","27",1820,31006,"ct_9","tr_3"
18936,"627f","CC","C","CDI","O","27",1818,23677,"ct_9","tr_5"
18937,"628g","CL","C","CDI","O","95",1871,23507,"ct_9","tr_2"
18938,"641a","HZ","C","CDI","O","95",1715,16960,"ct_9","tr_2"
18940,"526e","QA","C","CDI","O","92",1688,19833,"ct_9","tr_2"
18942,"684a","NZ","P","CDI","O","76",2170,22696,"ct_9","tr_6"
18945,"461f","OZ","P","CDI","O","27",1456,20380,"ct_1","tr_4"
18950,"563b","OZ","C","CDI","O","27",1820,17635,"ct_2","tr_6"
18963,"622c","DZ","C","CDI","O","27",1870,29493,"ct_9","tr_2"
18972,"475b","CG","C","CDI","O","27",1749,46249,"ct_9","tr_6"
18983,"632j","FZ","C","CDI","O","27",1820,33972,"ct_9","tr_3"
18994,"681a","FZ","C","CDI","O","27",143,1651,"ct_9","tr_1"
18996,"526d","QB","C","CDI","O","27",1820,18681,"ct_8","tr_3"
18997,"563a","QB","N","CDI","O","27",2364,7514,"ct_7","tr_1"
18998,"333f","OZ","C","AUT","O","27",1820,37085,"ct_2","tr_6"
19000,"673b","CH","C","CDI","O","27",1657,16480,"ct_9","tr_5"
19027,"563b","NZ","C","CDD","O","27",607,6672,"ct_8","tr_4"
19036,"524c","PZ","C","CDI","O","76",2008,28419,"ct_4","tr_3"
19044,"434e","QB","C","CDI","O","76",1636,17217,"ct_8","tr_3"
19047,"682a","FZ","C","CDI","O","61",1646,23096,"ct_9","tr_3"
19049,"423a","PZ","C","CDI","O","27",822,8392,"ct_6","tr_1"
19054,"681a","FZ","C","CDI","O","27",569,4646,"ct_9","tr_1"
19069,"525b","IZ","C","CDI","O","95",1905,19022,"ct_9","tr_3"
19079,"643a","GZ","C","CDI","O","03",1687,15150,"ct_9","tr_1"
19082,"462e","FZ","C","CDI","O","95",1529,29566,"ct_9","tr_4"
19091,"461f","GZ","C","CDI","O","92",1820,33071,"ct_9","tr_4"
19093,"462b","GZ","C","CDI","O","27",1597,20694,"ct_9","tr_4"
19096,"341a","PZ","C","CDI","O","76",1565,34302,"ct_8","tr_4"
19100,"628a","CH","C","CDI","O","27",1883,18450,"ct_9","tr_4"
19101,"671c","FZ","C","CDI","O","76",1456,17477,"ct_9","tr_5"
19104,"681b","FZ","C","CDI","O","27",2078,21941,"ct_6","tr_1"
19116,"632c","FZ","C","CDI","O","50",1487,9867,"ct_9","tr_0"
19117,"625c","CF","C","CDI","O","27",2004,41204,"ct_9","tr_6"
19119,"681a","MA","C","CDI","O","27",1522,17869,"ct_9","tr_3"
19127,"682a","GZ","C","APP","A","27",361,1463,"ct_9","tr_3"
19128,"633d","FZ","C","CDI","O","76",2042,34714,"ct_9","tr_3"
19130,"628g","CG","C","CDI","O","27",1646,29229,"ct_9","tr_5"
19134,"563b","QB","P","CDI","O","76",1305,7973,"ct_9","tr_5"
19141,"431f","QA","P","CDI","O","27",910,15378,"ct_8","tr_6"
19143,"643a","QA","C","CDI","O","78",1877,16617,"ct_9","tr_3"
19144,"461f","OZ","C","CDI","O","27",1820,29901,"ct_1","tr_3"
19147,"554f","GZ","C","CDI","O","27",1432,19517,"ct_9","tr_1"
19153,"461f","OZ","C","CDI","O","27",1820,30331,"ct_1","tr_3"
19156,"463b","FZ","C","CDI","O","27",1631,25176,"ct_9","tr_1"
19159,"684a","GZ","P","CDI","O","27",834,6181,"ct_9","tr_2"
19160,"467a","KZ","C","CDI","O","61",1794,21196,"ct_9","tr_6"
19161,"525b","PZ","C","CDI","O","27",1820,23986,"ct_8","tr_4"
19163,"563c","TZ","N","CDI","O","27",2163,17205,"ct_7","tr_1"
19165,"434b","OZ","P","CDI","O","76",1664,31901,"ct_8","tr_1"
19166,"551a","GZ","C","CDI","O","28",1891,16256,"ct_9","tr_6"
19170,"477b","FZ","C","CDI","O","76",1766,28630,"ct_9","tr_4"
19178,"373d","IZ","C","CDI","O","92",668,18630,"ct_9","tr_1"
19180,"653a","CJ","C","CDI","O","27",1776,23110,"ct_9","tr_6"
19188,"641a","HZ","C","CDI","O","76",2200,22729,"ct_9","tr_2"
19190,"625c","CE","C","CDI","O","27",1645,20538,"ct_9","tr_5"
19191,"543g","PZ","C","CDI","O","75",2028,28886,"ct_9","tr_1"
19203,"634a","CL","C","CDI","O","27",1286,22039,"ct_9","tr_1"
19209,"534a","MA","C","CDI","O","76",502,4470,"ct_9","tr_1"
19215,"423b","PZ","P","CDI","O","27",1282,17240,"ct_8","tr_3"
19217,"641a","HZ","C","CDI","O","27",2200,34225,"ct_9","tr_3"
19218,"433d","GZ","C","CDI","O","27",1938,28258,"ct_9","tr_2"
19221,"626b","CG","C","CDI","O","27",1602,20144,"ct_9","tr_6"
19229,"373a","CM","C","CDI","O","75",1753,53458,"ct_9","tr_3"
19236,"622c","CM","C","CDI","O","95",1669,21377,"ct_9","tr_3"
19241,"463e","GZ","C","CDI","O","78",1826,39212,"ct_9","tr_0"
19242,"526a","QA","C","CDI","O","76",1780,18568,"ct_8","tr_4"
19243,"684a","NZ","C","CDI","O","27",1772,17202,"ct_9","tr_6"
19259,"526d","QB","P","CDI","O","27",910,13406,"ct_8","tr_4"
19262,"674a","NZ","C","TTP","O","27",1668,23375,"ct_9","tr_1"
19276,"526d","QA","P","CDI","O","78",1289,11410,"ct_3","tr_6"
19294,"636c","CA","C","CDI","O","27",1662,16649,"ct_9","tr_2"
19300,"526a","QB","P","CDI","O","27",1394,17809,"ct_8","tr_4"
19311,"462e","FZ","C","CDI","O","45",590,7603,"ct_9","tr_1"
19315,"526d","QB","C","CDI","O","27",172,1504,"ct_8","tr_2"
19323,"682a","GZ","C","APP","A","27",1490,9352,"ct_9","tr_1"
19345,"477a","CG","C","CDI","O","27",1820,34557,"ct_9","tr_6"
19349,"434c","QB","C","CDI","O","76",1799,17152,"ct_8","tr_1"
19351,"486c","JC","C","CDI","O","92",1459,34853,"ct_9","tr_4"
19352,"526d","QB","C","CDI","O","28",1451,18033,"ct_8","tr_4"
19353,"478a","CJ","C","CDI","O","27",1950,23494,"ct_9","tr_3"
19361,"676e","CL","C","CDI","O","76",1881,21567,"ct_9","tr_6"
19364,"372b","KZ","C","CDI","O","76",1813,41200,"ct_9","tr_6"
19366,"431f","QA","C","CDI","O","27",1820,27547,"ct_8","tr_4"
19368,"333e","OZ","C","CDI","O","27",1820,32867,"ct_1","tr_6"
19371,"424a","SZ","P","CDI","O","76",429,9438,"ct_8","tr_1"
19372,"628g","CH","C","CDI","O","27",1784,16624,"ct_9","tr_5"
19373,"641a","CA","C","CDI","O","28",2200,23160,"ct_9","tr_4"
19374,"525b","OZ","P","CDI","O","49",218,2541,"ct_2","tr_5"
19377,"525d","QB","C","CDI","O","78",504,6621,"ct_9","tr_3"
19383,"477b","CE","C","CDI","O","14",1811,35281,"ct_9","tr_5"
19399,"636d","IZ","P","CDI","O","78",591,9117,"ct_9","tr_1"
19403,"485a","DZ","C","CDI","O","76",1287,19840,"ct_9","tr_6"
19406,"374d","GZ","C","CDI","O","76",1608,21905,"ct_9","tr_3"
19410,"563a","QB","N","CDI","O","27",883,3520,"ct_7","tr_1"
19412,"526a","QA","C","CDI","O","78",1832,24295,"ct_9","tr_4"
19423,"385c","CG","C","CDI","O","28",1820,49980,"ct_9","tr_5"
19432,"474c","CH","C","CDI","O","92",2031,26418,"ct_9","tr_5"
19436,"543b","OZ","C","CDI","O","28",2044,25665,"ct_8","tr_3"
19451,"422c","PZ","P","CDI","O","28",1779,18618,"ct_8","tr_3"
19452,"474a","CL","C","CDI","O","78",1874,45382,"ct_9","tr_6"
19464,"341a","PZ","P","CDI","O","28",1218,21657,"ct_8","tr_5"
19466,"684a","NZ","C","CDI","O","28",585,4726,NA,"tr_1"
19469,"423b","PZ","C","CDI","O","78",318,3386,"ct_8","tr_1"
19473,"424a","RZ","C","CDI","O","41",1820,24303,"ct_8","tr_3"
19477,"526e","QA","C","CDI","O","28",1009,11820,"ct_9","tr_3"
19490,"563c","TZ","N","CDI","O","28",1955,18663,"ct_7","tr_1"
19503,"473c","CH","C","CDI","O","61",1600,22596,"ct_9","tr_5"
19507,"431f","QA","P","CDI","O","75",1668,29200,"ct_8","tr_6"
19512,"333c","HZ","P","CDI","O","28",1456,22175,"ct_9","tr_3"
19514,"684a","NZ","C","CDI","O","28",260,3241,NA,"tr_1"
19516,"543g","GZ","C","CDI","O","28",1917,24406,"ct_9","tr_6"
19539,"462a","GZ","C","CDI","O","78",879,23744,"ct_9","tr_1"
19546,"526a","QA","C","CDI","O","78",1956,25530,"ct_9","tr_4"
19548,"621f","OZ","C","AUT","O","28",1820,18826,"ct_2","tr_5"
19549,"474c","CJ","C","CDI","O","28",1980,30341,"ct_9","tr_6"
19556,"525d","QB","C","CDI","O","28",1050,14219,"ct_8","tr_3"
19558,"526d","QB","C","CDI","O","28",1820,23471,"ct_9","tr_4"
19565,"477b","CF","C","CDI","O","28",1842,30416,"ct_9","tr_6"
19572,"683a","GZ","C","APP","A","28",1789,6364,"ct_9","tr_1"
19576,"561c","IZ","P","CDI","O","93",487,3969,"ct_9","tr_1"
19590,"524b","OZ","C","CDI","O","45",1820,18134,"ct_1","tr_5"
19598,"625c","CF","C","CDD","O","28",1203,24152,"ct_9","tr_6"
19600,"551a","GZ","C","CDI","O","91",1750,19980,"ct_9","tr_5"
19605,"634c","GZ","C","CDI","O","28",1739,23615,"ct_9","tr_1"
19607,"634c","GZ","C","CDD","O","28",1187,10572,"ct_9","tr_2"
19625,"475b","QB","C","CDI","O","75",1337,20431,"ct_8","tr_2"
19627,"541b","IZ","C","CDI","O","78",838,11291,"ct_9","tr_5"
19637,"632f","FZ","C","CDI","O","28",1763,21284,"ct_9","tr_3"
19638,"653a","GZ","C","CDI","O","28",1526,15319,"ct_9","tr_4"
19640,"674d","CG","C","CDI","O","28",1196,13450,"ct_9","tr_3"
19645,"526a","QA","C","CDI","O","92",1024,10211,"ct_8","tr_6"
19647,"435b","PZ","P","CDD","O","28",992,10720,"ct_5","tr_3"
19652,"625c","GZ","C","CDD","O","28",700,6097,"ct_9","tr_1"
19663,"545a","KZ","C","CDI","O","28",1627,23091,"ct_9","tr_2"
19669,"526a","QB","C","CDI","O","28",1850,19496,"ct_8","tr_2"
19674,"674c","NZ","C","TTP","O","72",700,1442,"ct_9","tr_1"
19678,"684a","NZ","C","CDI","O","28",373,3411,NA,"tr_1"
19682,"636c","CA","C","CDI","O","28",2148,29315,"ct_9","tr_1"
19683,"551a","GZ","C","APP","A","28",591,1593,"ct_9","tr_1"
19687,"372b","MA","C","CDI","O","28",1673,62833,"ct_9","tr_2"
19691,"641a","GZ","C","CDI","O","72",1820,18865,"ct_9","tr_1"
19697,"563a","QB","N","CDI","O","28",1406,5502,"ct_7","tr_0"
19710,"521a","HZ","C","CDI","O","28",1876,21361,"ct_9","tr_3"
19726,"376g","LZ","C","CDI","O","78",1428,33950,"ct_9","tr_1"
19727,"681a","FZ","C","CDI","O","28",1404,10696,"ct_6","tr_1"
19730,"526d","QB","C","CDI","O","28",1820,20356,"ct_9","tr_4"
19731,"372a","GZ","C","CDI","O","92",728,20622,"ct_9","tr_6"
19735,"487b","CK","C","CDI","O","28",1771,35442,"ct_9","tr_5"
19736,"525d","QB","C","CDD","O","78",1600,16851,"ct_9","tr_4"
19747,"477b","CF","C","APP","A","28",1918,20964,"ct_9","tr_6"
19755,"461b","SZ","C","CDI","O","28",1319,19912,"ct_9","tr_1"
19777,"534a","MC","C","CDI","O","92",1377,8754,"ct_9","tr_5"
19778,"431f","QB","C","AUT","O","45",1837,19923,"ct_3","tr_4"
19783,"525d","QB","C","CDI","O","28",1566,16277,"ct_8","tr_6"
19792,"466c","HZ","C","CDI","O","75",1824,43023,"ct_5","tr_6"
19794,"526d","QB","C","CDI","X","28",1762,21727,"ct_8","tr_1"
19795,"681b","FZ","C","CDI","O","28",1486,18018,"ct_9","tr_4"
19801,"333f","QB","C","AUT","O","28",2438,62133,"ct_3","tr_5"
19803,"472d","OZ","C","AUT","O","45",2479,39395,"ct_2","tr_6"
19806,"488a","IZ","C","CDI","O","93",86,8534,"ct_9","tr_2"
19819,"477b","CF","C","CDI","O","28",1820,33450,"ct_9","tr_6"
19823,"374c","GZ","C","CDI","O","28",1645,38592,"ct_9","tr_1"
19833,"342g","MB","C","CDI","O","92",1065,38835,"ct_5","tr_5"
19837,"384c","CM","C","CDI","O","28",1825,63179,"ct_9","tr_2"
19841,"676e","NZ","C","TTP","O","28",1530,17337,"ct_9","tr_1"
19858,"525d","QA","C","CDI","O","28",1820,18452,"ct_9","tr_5"
19866,"676c","CA","C","CDI","O","28",1836,21947,"ct_9","tr_5"
19872,"467a","KZ","C","CDI","O","28",1820,35561,"ct_9","tr_1"
19878,"628b","CC","C","APP","A","28",1081,6737,"ct_9","tr_4"
19880,"676c","CL","C","CDI","O","28",1562,17818,"ct_9","tr_3"
19882,"523c","OZ","P","CDD","O","28",1415,10939,"ct_2","tr_6"
19900,"674d","CK","C","CDI","O","28",1638,19305,"ct_9","tr_5"
19904,"387d","CL","C","CDI","O","45",1820,44272,"ct_9","tr_5"
19906,"344d","CF","C","CDI","O","28",1820,40360,"ct_9","tr_6"
19918,"467c","KZ","P","CDI","O","78",1449,22200,"ct_9","tr_1"
19927,"526a","QA","C","CDI","O","28",918,11906,"ct_9","tr_5"
19945,"434a","QB","C","CDI","O","28",1820,33038,"ct_8","tr_4"
19948,"676c","GZ","C","CDI","O","28",1820,25118,"ct_9","tr_3"
19950,"676e","CL","C","CDI","O","28",1609,13700,"ct_9","tr_5"
19954,"422b","PZ","P","CDI","O","28",1830,38585,"ct_8","tr_5"
19956,"523c","OZ","C","CDI","O","28",371,5358,NA,NA
19958,"385a","CF","C","CDI","O","28",1413,62566,"ct_9","tr_6"
19961,"542a","PZ","P","CDI","O","28",1626,18164,"ct_8","tr_1"
19962,"628g","CJ","C","CDI","O","28",1858,19035,"ct_9","tr_6"
19972,"621f","OZ","C","AUT","O","28",1819,19173,"ct_2","tr_3"
19973,"434g","QB","P","CDI","O","28",579,8629,"ct_8","tr_1"
19974,"344d","CF","C","CDI","O","28",1820,53874,"ct_9","tr_6"
19975,"685a","GZ","C","CDI","O","78",1739,29564,"ct_9","tr_1"
19976,"526a","QA","C","CDI","O","28",1859,20052,"ct_3","tr_6"
19978,"481b","FZ","C","CDI","O","91",1820,54883,"ct_9","tr_4"
19991,"543f","NZ","C","CDI","O","75",1368,14277,"ct_9","tr_1"
20000,"632e","FZ","P","CDI","O","28",287,3091,"ct_9","tr_1"
20003,"674d","CH","C","CDI","O","28",1820,16116,"ct_9","tr_3"
20011,"561c","IZ","P","CDI","O","28",750,6414,"ct_9","tr_1"
20016,"655a","HZ","C","CDD","O","78",582,5133,"ct_9","tr_5"
20018,"643a","NZ","C","CDI","O","78",1512,19103,"ct_9","tr_1"
20020,"542a","PZ","C","CDI","O","78",1367,15676,"ct_9","tr_1"
20027,"467a","KZ","C","CDI","O","28",1820,34213,"ct_9","tr_6"
20028,"422c","PZ","C","CDI","O","28",1802,23778,"ct_8","tr_3"
20032,"637d","HZ","C","CDI","O","28",1820,20921,"ct_9","tr_4"
20042,"632a","NZ","C","TTP","O","28",605,6270,"ct_9","tr_1"
20043,"534a","NZ","C","CDI","O","76",297,3612,"ct_9","tr_6"
20049,"563c","TZ","N","CDI","O","28",1955,19171,"ct_7","tr_1"
20050,"551a","GZ","C","CDI","O","28",1139,5129,"ct_9","tr_5"
20054,"526e","QA","C","CDI","O","28",1975,23923,"ct_9","tr_2"
20057,"341a","PZ","C","AUT","O","28",1820,26113,"ct_1","tr_5"
20058,"525a","PZ","C","CDI","O","28",1820,19802,"ct_8","tr_3"
20064,"380a","EZ","C","CDI","O","92",1138,50266,"ct_9","tr_5"
20073,"545d","OZ","C","CDI","O","28",2044,19835,"ct_8","tr_4"
20081,"564b","RZ","C","CDI","O","75",674,9029,"ct_8","tr_4"
20087,"382a","FZ","C","CDI","O","29",1430,20786,"ct_9","tr_0"
20093,"374d","CK","C","CDI","O","29",1820,63113,"ct_9","tr_5"
20100,"431f","QB","P","CDI","O","29",1613,22005,"ct_8","tr_4"
20102,"632j","FZ","C","CDD","O","29",1201,16617,"ct_9","tr_3"
20103,"653a","NZ","C","CDI","O","29",1823,28197,"ct_9","tr_2"
20105,"554a","GZ","C","CDI","O","29",1925,27828,"ct_9","tr_4"
20106,"552a","GZ","P","CDI","O","29",1179,8080,"ct_9","tr_1"
20110,"478b","NZ","C","CDI","O","29",1424,23376,"ct_8","tr_5"
20116,"472b","NZ","N","TTP","O","75",322,5435,"ct_9","tr_2"
20121,"526a","QB","P","CDI","O","29",880,10910,"ct_8","tr_4"
20124,"463c","CA","C","CDI","O","29",1820,30083,"ct_9","tr_6"
20141,"541d","MA","C","CDI","O","29",1773,21992,"ct_9","tr_5"
20144,"424a","RZ","C","CDI","O","29",1482,15666,"ct_9","tr_1"
20146,"554a","GZ","C","APP","A","29",1459,6163,"ct_9","tr_5"
20147,"526e","QA","C","CDI","O","29",1825,24488,"ct_9","tr_2"
20152,"563a","QB","N","CDI","O","29",1313,4921,"ct_7","tr_0"
20156,"553c","GZ","C","CDD","O","29",398,4901,"ct_9","tr_1"
20161,"554a","GZ","C","CDI","O","29",1911,23792,"ct_9","tr_6"
20164,"525d","QB","P","CDI","O","29",710,9772,"ct_8","tr_4"
20173,"534a","NZ","C","CDI","O","29",1820,17987,"ct_9","tr_5"
20186,"531c","PZ","C","AUT","O","47",1004,11556,"ct_1","tr_6"
20194,"382c","FZ","C","CDI","O","29",1763,23113,"ct_9","tr_2"
20197,"632d","CL","C","CDI","O","29",1747,20333,"ct_9","tr_2"
20199,"632d","FZ","C","APP","A","29",935,10654,"ct_9","tr_1"
20208,"383a","CI","C","CDI","O","29",1820,51160,"ct_9","tr_6"
20214,"674c","CA","C","CDI","O","29",1274,15879,"ct_9","tr_5"
20217,"487a","GZ","C","CDI","O","29",1584,92727,"ct_9","tr_1"
20230,"674d","CK","C","CDI","O","29",2135,30357,"ct_9","tr_3"
20245,"635a","CB","C","CDI","O","29",979,8438,"ct_9","tr_3"
20249,"636d","IZ","C","CDI","O","29",1157,13074,"ct_9","tr_1"
20258,"543e","MA","P","CDI","O","35",901,13848,"ct_9","tr_5"
20264,"461d","CK","C","CDI","O","29",1715,36630,"ct_9","tr_4"
20270,"434d","QB","C","CDI","O","29",1684,20747,"ct_8","tr_2"
20273,"561d","IZ","P","TOA","O","29",171,1732,"ct_9","tr_0"
20274,"523b","PZ","C","CDI","O","29",1820,16351,"ct_1","tr_5"
20281,"561e","IZ","C","CDI","O","29",1397,12251,"ct_9","tr_1"
20289,"477b","GZ","C","CDI","O","44",1941,29527,"ct_9","tr_4"
20291,"479b","OZ","C","AUT","O","29",1824,44066,"ct_1","tr_6"
20294,"551a","GZ","C","CDI","O","29",1320,14093,"ct_9","tr_6"
20295,"554e","GZ","P","CDD","O","29",752,7537,"ct_9","tr_1"
20299,"554b","GZ","C","CDI","O","29",1459,21273,"ct_9","tr_5"
20313,"634c","GZ","C","CDI","O","29",1606,19224,"ct_9","tr_2"
20321,"423b","PZ","P","CDD","O","29",336,4228,"ct_8","tr_3"
20329,"477b","CH","C","CDI","O","29",1782,34220,"ct_9","tr_4"
20339,"478c","GZ","C","CDI","O","29",311,4567,"ct_9","tr_1"
20340,"653a","CA","C","CDI","O","29",1736,24125,"ct_9","tr_4"
20342,"542a","HZ","P","CDI","O","29",708,6427,"ct_9","tr_1"
20347,"384c","CK","C","CDI","O","67",1701,51009,"ct_9","tr_5"
20349,"341a","PZ","C","CDI","O","29",1820,28544,"ct_8","tr_3"
20355,"561c","IZ","C","CDI","O","29",1132,8262,"ct_9","tr_1"
20356,"561b","IZ","P","CDI","O","29",230,1673,"ct_9","tr_0"
20357,"525d","QB","C","CDD","O","29",1336,11746,"ct_8","tr_5"
20359,"545a","KZ","C","CDI","O","29",1820,28784,"ct_9","tr_6"
20366,"423b","PZ","C","CDI","O","29",1776,29506,"ct_4","tr_3"
20367,"433a","QA","C","CDI","O","29",1673,21520,"ct_9","tr_0"
20378,"463b","KZ","C","CDI","O","75",1440,10579,"ct_9","tr_6"
20381,"526b","QA","P","CDI","O","29",1785,18602,"ct_6","tr_1"
20384,"653a","GZ","C","CDI","O","29",864,11745,"ct_9","tr_1"
20389,"681a","FZ","C","CDI","O","29",1757,14184,"ct_9","tr_1"
20407,"625d","CA","C","CDI","O","22",827,7191,"ct_9","tr_6"
20409,"684a","NZ","P","CDI","O","29",572,6416,"ct_9","tr_5"
20411,"632g","LZ","C","CDI","O","29",1023,11770,"ct_6","tr_0"
20416,"423b","PZ","P","CDI","O","29",968,13205,"ct_1","tr_5"
20422,"526e","QA","C","CDI","O","29",1862,16921,"ct_9","tr_3"
20425,"467b","KZ","C","CDI","O","29",1820,37169,"ct_9","tr_6"
20429,"627f","CC","C","CDI","O","29",2033,17443,"ct_9","tr_1"
20441,"333e","MB","C","CDI","O","29",1694,30174,"ct_4","tr_4"
20450,"625f","CA","C","CDI","O","29",1857,23019,"ct_9","tr_6"
20452,"641b","HZ","C","CDI","O","29",1682,16577,"ct_9","tr_2"
20459,"641a","NZ","C","CDI","O","29",1834,29795,"ct_9","tr_3"
20471,"423b","PZ","P","CDI","O","06",640,56796,"ct_8","tr_2"
20472,"628e","EZ","C","CDI","O","29",1603,18740,"ct_9","tr_3"
20483,"684a","NZ","C","CDI","O","29",3000,44779,"ct_9","tr_6"
20494,"563c","TZ","P","CDI","O","29",182,2322,NA,NA
20501,"478a","CJ","P","CDI","O","29",914,21899,"ct_9","tr_6"
20509,"641a","FZ","C","CDI","O","29",1010,14884,"ct_9","tr_4"
20517,"341a","PZ","C","CDI","O","29",1820,24842,"ct_8","tr_3"
20519,"383b","CI","C","CDI","O","29",1820,62541,"ct_9","tr_6"
20520,"632g","FZ","C","CDI","O","29",556,4878,"ct_9","tr_4"
20524,"632g","FZ","C","CDI","O","29",1750,17532,"ct_9","tr_1"
